fight_id,R_fighter,R_nickname,B_fighter,B_nickname,Winner,date,year,R_odds,B_odds,R_wins,R_losses,R_draw,B_wins,B_losses,B_draw,R_age,B_age,R_Height_cms,B_Height_cms,R_Reach_cms,B_Reach_cms,R_Stance,B_Stance,weight_class,title_bout,win_by,last_round,last_round_time,R_avg_SIG_STR_pct,B_avg_SIG_STR_pct,R_avg_SUB_ATT,B_avg_SUB_ATT,R_avg_TD_pct,B_avg_TD_pct,R_current_win_streak,B_current_win_streak,event,location
ufc_fight_00084,Ilia Topuria,El Matador,Brian Ortega,T-City,Ilia Topuria,2020-09-03,2020,200,-250,9,4,0,14,2,1,31,34,190,200,203,215,Orthodox,Southpaw,Featherweight,False,Decision - Split,3,5:00,52.18,62.39,0.75,0.0,30.11,44.81,12,12,UFC Fight Night 210,New York
ufc_fight_00085,Demetrious Johnson,Mighty Mouse,Alexandre Pantoja,The Cannibal,Alexandre Pantoja,2017-11-02,2017,250,-300,27,0,0,10,1,0,27,25,170,166,209,193,Orthodox,Switch,Flyweight,False,Submission,1,3:03,40.29,33.64,2.35,2.54,21.82,28.73,10,2,UFC Fight Night 144,Canada
ufc_fight_00086,Kelvin Gastelum,,Islam Makhachev,,Islam Makhachev,2016-06-25,2016,170,-200,27,1,1,26,0,0,29,27,165,165,168,177,Orthodox,Orthodox,Middleweight,False,KO/TKO,4,2:56,46.3,65.65,4.4,2.79,78.54,40.04,4,10,UFC 180,London
ufc_fight_00087,Tom Aspinall,,Ciryl Gane,Bon Gamin,Ciryl Gane,2015-04-02,2015,150,-180,20,1,0,28,2,0,37,28,184,189,170,183,Orthodox,Orthodox,Heavyweight,False,KO/TKO,2,4:44,42.22,45.22,3.82,3.55,33.05,14.05,8,0,UFC 185,Australia
ufc_fight_00088,Conor McGregor,The Notorious,Arman Tsarukyan,,Arman Tsarukyan,2019-06-07,2019,-110,-110,12,2,0,8,7,0,32,39,188,188,199,170,Orthodox,Orthodox,Lightweight,False,Decision - Unanimous,3,5:00,35.32,53.75,1.9,2.13,26.22,40.87,10,3,UFC 179,London
ufc_fight_00089,Justin Gaethje,The Highlight,Yair Rodriguez,El Pantera,Justin Gaethje,2015-01-27,2015,105,-105,8,5,1,23,4,1,29,30,186,179,177,175,Orthodox,Orthodox,Lightweight,True,Decision - Unanimous,5,5:00,30.95,42.71,4.67,4.77,53.34,21.0,9,10,UFC 172,Abu Dhabi
ufc_fight_00090,Julianna Pena,The Venezuelan Vixen,Tom Aspinall,,Julianna Pena,2022-04-16,2022,-300,250,26,8,0,27,3,1,29,24,178,165,171,213,Southpaw,Switch,Women's Bantamweight,False,Submission,2,0:11,49.33,61.2,0.88,0.08,68.36,11.17,1,2,UFC Fight Night 112,Canada
ufc_fight_00091,Michael Chiesa,Maverick,Islam Makhachev,,Michael Chiesa,2024-04-06,2024,150,-180,27,2,0,20,6,0,31,28,194,194,204,172,Orthodox,Orthodox,Lightweight,False,Decision - Unanimous,3,5:00,55.11,34.91,1.17,1.15,42.58,24.37,11,10,UFC 284,New York
ufc_fight_00092,Jessica Andrade,Bate Estaca,Rose Namajunas,Thug,Jessica Andrade,2018-12-13,2018,-250,200,17,7,1,11,3,1,25,31,196,200,177,165,Switch,Orthodox,Women's Strawweight,False,KO/TKO,2,0:37,40.57,30.11,0.26,4.12,46.89,47.14,12,6,UFC 280,Canada
ufc_fight_00093,Arnold Allen,Almighty,Yair Rodriguez,El Pantera,Yair Rodriguez,2023-04-07,2023,-110,-110,9,1,0,8,2,1,35,36,199,184,176,210,Orthodox,Orthodox,Featherweight,False,Submission,1,3:57,54.63,45.46,1.28,1.15,67.83,18.37,7,12,UFC 224,London
ufc_fight_00094,Movsar Evloev,,Ilia Topuria,El Matador,Ilia Topuria,2014-12-23,2014,105,-105,10,3,1,14,0,0,24,35,197,193,210,192,Switch,Switch,Featherweight,False,KO/TKO,2,2:28,46.56,64.36,3.11,0.77,21.93,54.85,9,3,UFC 305,Los Angeles
ufc_fight_00095,Daniel Cormier,DC,Paul Felder,The Irish Dragon,Daniel Cormier,2014-08-24,2014,-150,130,12,4,0,13,0,0,26,35,181,181,165,179,Orthodox,Switch,Light Heavyweight,False,Decision - Unanimous,3,5:00,43.56,48.47,1.31,0.04,45.13,66.1,12,4,UFC 254,Abu Dhabi
ufc_fight_00096,Dustin Poirier,The Diamond,Paul Felder,The Irish Dragon,Dustin Poirier,2015-11-02,2015,-105,105,16,7,0,16,1,0,38,26,196,170,198,207,Orthodox,Orthodox,Lightweight,False,Decision - Majority,3,5:00,61.93,32.32,4.79,4.64,22.24,65.97,8,7,UFC 254,Las Vegas
ufc_fight_00097,Sean Strickland,Tarzan,Anderson Silva,The Spider,Anderson Silva,2022-01-05,2022,105,-105,16,6,0,10,0,1,30,38,175,174,214,190,Southpaw,Orthodox,Middleweight,False,Submission,2,3:28,46.38,30.16,0.18,4.01,26.19,69.55,5,9,UFC Fight Night 122,Abu Dhabi
ufc_fight_00098,Valentina Shevchenko,Bullet,Alexa Grasso,,Valentina Shevchenko,2018-09-16,2018,-300,250,18,5,0,8,4,0,31,30,195,173,197,177,Southpaw,Orthodox,Women's Flyweight,False,KO/TKO,2,2:59,54.08,42.28,0.3,0.43,14.35,73.74,10,3,UFC 150,Abu Dhabi
ufc_fight_00099,Merab Dvalishvili,The Machine,Marlon Vera,Chito,Merab Dvalishvili,2014-03-13,2014,-105,105,28,4,0,10,0,0,31,29,179,193,190,184,Orthodox,Orthodox,Bantamweight,False,KO/TKO,1,2:20,60.65,30.16,1.58,4.08,13.29,70.5,9,8,UFC 217,London
ufc_fight_00100,Jared Cannonier,The Killa Gorilla,Kelvin Gastelum,,Kelvin Gastelum,2014-09-09,2014,-115,105,18,2,0,8,6,0,39,25,169,200,186,189,Switch,Switch,Middleweight,False,KO/TKO,1,2:56,66.97,32.09,4.03,4.93,21.95,15.27,5,4,UFC Fight Night 126,London
ufc_fight_00101,Julianna Pena,The Venezuelan Vixen,Holly Holm,The Preacher's Daughter,Holly Holm,2022-01-30,2022,-300,250,13,0,0,22,7,0,29,33,200,175,195,193,Switch,Switch,Women's Bantamweight,False,Decision - Unanimous,3,5:00,37.83,58.96,2.63,0.19,39.68,78.23,5,4,UFC 170,Australia
ufc_fight_00102,Chan Sung Jung,The Korean Zombie,Ilia Topuria,El Matador,Ilia Topuria,2022-07-22,2022,105,-115,25,6,1,22,7,0,36,36,181,183,214,211,Orthodox,Orthodox,Featherweight,True,Decision - Majority,5,5:00,31.58,58.25,1.49,3.73,29.39,39.04,0,5,UFC 294,Canada
ufc_fight_00103,Dustin Poirier,The Diamond,Anderson Silva,The Spider,Anderson Silva,2024-02-14,2024,200,-250,28,8,0,15,2,0,28,33,185,171,186,191,Orthodox,Southpaw,Lightweight,False,Decision - Majority,3,5:00,43.69,40.99,0.42,2.83,68.81,49.63,6,6,UFC 215,Abu Dhabi
ufc_fight_00104,Jiri Prochazka,BJP,Jan Blachowicz,,Jiri Prochazka,2017-05-22,2017,200,-250,23,5,0,13,0,0,31,26,191,197,207,169,Southpaw,Orthodox,Light Heavyweight,False,Decision - Unanimous,3,5:00,66.76,38.75,2.81,2.85,27.59,44.58,12,1,UFC 200,Canada
ufc_fight_00105,Paulo Costa,The Eraser,Dricus du Plessis,Stillknocks,Paulo Costa,2015-03-16,2015,200,-250,19,3,0,27,5,0,25,35,166,185,211,214,Orthodox,Southpaw,Middleweight,False,KO/TKO,1,1:19,62.19,50.34,2.73,3.0,78.93,12.59,6,8,UFC 230,Las Vegas
ufc_fight_00106,Marvin Vettori,The Italian Dream,Paulo Costa,The Eraser,Paulo Costa,2018-09-04,2018,-250,200,24,0,0,28,4,0,33,34,175,189,165,183,Switch,Orthodox,Middleweight,False,KO/TKO,1,2:35,44.12,54.02,4.79,3.99,74.54,38.13,0,5,UFC 265,Las Vegas
ufc_fight_00107,Rob Font,,TJ Dillashaw,,TJ Dillashaw,2020-07-14,2020,250,-300,10,5,0,9,4,0,32,35,195,167,195,181,Orthodox,Orthodox,Bantamweight,True,Decision - Unanimous,5,5:00,33.59,46.77,3.68,0.83,40.71,54.31,3,7,UFC 251,Brazil
ufc_fight_00108,Nick Diaz,,Colby Covington,Chaos,Colby Covington,2014-11-08,2014,-105,105,25,5,0,16,3,0,27,32,177,194,204,214,Southpaw,Orthodox,Welterweight,False,Submission,2,3:11,42.53,61.07,0.68,0.88,13.08,70.03,8,8,UFC Fight Night 111,New York
ufc_fight_00109,Tom Aspinall,,Cain Velasquez,,Cain Velasquez,2014-03-05,2014,-115,105,24,5,0,8,3,0,39,34,198,199,184,173,Southpaw,Switch,Heavyweight,False,KO/TKO,2,4:51,45.6,65.59,3.13,0.61,38.16,66.61,12,6,UFC 179,Canada
ufc_fight_00110,Julianna Pena,The Venezuelan Vixen,Paul Felder,The Irish Dragon,Paul Felder,2016-03-04,2016,-200,170,13,0,0,17,8,0,31,23,173,200,203,202,Switch,Orthodox,Women's Bantamweight,False,Submission,2,2:03,42.29,34.75,1.55,2.39,22.26,11.21,0,2,UFC 262,Brazil
ufc_fight_00111,Rose Namajunas,Thug,Weili Zhang,Magnum,Weili Zhang,2024-01-10,2024,-105,105,10,6,0,14,2,1,35,26,182,195,197,190,Orthodox,Orthodox,Women's Strawweight,False,Decision - Unanimous,3,5:00,36.6,58.02,3.88,2.32,25.98,14.86,3,7,UFC 277,Brazil
ufc_fight_00112,Michael Chiesa,Maverick,Paul Felder,The Irish Dragon,Paul Felder,2021-03-23,2021,-115,105,16,4,1,21,8,0,24,29,175,190,181,193,Southpaw,Orthodox,Lightweight,False,Decision - Unanimous,3,5:00,46.34,30.3,3.73,3.86,72.84,23.75,12,6,UFC Fight Night 229,Las Vegas
ufc_fight_00113,Tony Ferguson,El Cucuy,Michael Chandler,Iron,Tony Ferguson,2015-10-25,2015,-115,105,15,8,0,17,0,0,26,33,189,190,201,187,Switch,Orthodox,Lightweight,True,Decision - Unanimous,5,5:00,42.06,32.9,2.34,3.99,29.8,43.08,9,11,UFC 264,London
ufc_fight_00114,Valentina Shevchenko,Bullet,Michael Chiesa,Maverick,Michael Chiesa,2022-12-09,2022,105,-115,20,3,0,15,1,0,32,37,170,179,206,171,Switch,Southpaw,Women's Flyweight,False,Submission,3,3:13,60.19,45.13,3.76,1.52,28.09,20.6,1,11,UFC 264,Canada
ufc_fight_00115,Merab Dvalishvili,The Machine,Yair Rodriguez,El Pantera,Yair Rodriguez,2021-10-06,2021,-300,250,26,1,0,13,6,0,26,32,165,199,202,208,Southpaw,Orthodox,Bantamweight,True,Submission,3,4:58,30.51,45.53,2.66,3.35,20.4,54.39,12,11,UFC 222,Australia
ufc_fight_00116,Alexa Grasso,,Valentina Shevchenko,Bullet,Valentina Shevchenko,2014-01-24,2014,-105,105,23,8,0,17,8,0,39,27,178,176,173,185,Orthodox,Southpaw,Women's Flyweight,False,KO/TKO,2,2:51,36.21,43.41,3.7,0.8,65.61,74.69,11,4,UFC 269,New York
ufc_fight_00117,Jamahal Hill,Sweet Dreams,Jan Blachowicz,,Jan Blachowicz,2019-11-01,2019,-180,150,10,1,0,14,3,0,24,27,165,176,205,213,Orthodox,Southpaw,Light Heavyweight,False,KO/TKO,2,4:03,38.8,47.71,1.19,4.19,44.86,56.66,10,5,UFC 206,New York
ufc_fight_00118,Holly Holm,The Preacher's Daughter,Amanda Nunes,The Lioness,Holly Holm,2024-03-30,2024,-150,130,19,8,0,20,7,0,34,25,196,178,206,209,Orthodox,Switch,Women's Bantamweight,False,Submission,2,4:10,43.73,68.16,2.84,1.55,32.91,10.34,9,1,UFC Fight Night 224,New York
ufc_fight_00119,Chris Weidman,The All-American,Kelvin Gastelum,,Chris Weidman,2016-11-18,2016,-180,150,28,2,1,16,1,0,39,32,193,172,200,170,Orthodox,Orthodox,Middleweight,False,Decision - Unanimous,3,5:00,56.92,40.72,3.9,3.97,44.61,23.88,8,6,UFC 206,New York
ufc_fight_00120,Gilbert Burns,Durinho,Tyron Woodley,The Chosen One,Gilbert Burns,2022-09-15,2022,-180,150,15,6,1,23,2,0,29,27,173,171,176,211,Switch,Orthodox,Welterweight,False,Decision - Split,3,5:00,32.95,59.86,0.52,2.15,77.47,28.69,9,3,UFC Fight Night 233,Brazil
ufc_fight_00121,TJ Dillashaw,,Aljamain Sterling,Funk Master,TJ Dillashaw,2015-07-05,2015,105,-115,23,3,1,22,1,1,30,38,197,180,202,214,Orthodox,Switch,Bantamweight,False,Decision - Unanimous,3,5:00,45.51,37.76,1.1,2.27,22.66,38.43,11,12,UFC Fight Night 139,London
ufc_fight_00122,Tyron Woodley,The Chosen One,Belal Muhammad,Remember the Name,Belal Muhammad,2021-07-06,2021,-180,150,11,2,0,22,6,0,30,23,183,185,204,203,Orthodox,Orthodox,Welterweight,False,Decision - Split,3,5:00,46.47,46.96,3.89,1.9,33.59,17.86,4,11,UFC Fight Night 248,Las Vegas
ufc_fight_00123,Vicente Luque,The Silent Assassin,Aljamain Sterling,Funk Master,Vicente Luque,2019-10-08,2019,-200,170,27,3,0,27,3,0,23,32,171,177,206,200,Orthodox,Southpaw,Welterweight,False,KO/TKO,1,0:05,65.29,39.32,0.3,2.77,61.1,52.98,12,5,UFC 199,Australia
ufc_fight_00124,Jiri Prochazka,BJP,Alex Pereira,Poatan,Alex Pereira,2022-05-29,2022,105,-105,14,7,0,22,7,0,31,30,192,190,165,211,Orthodox,Orthodox,Light Heavyweight,False,Submission,1,4:03,33.95,58.69,2.27,3.79,44.0,40.76,4,11,UFC Fight Night 136,Los Angeles
ufc_fight_00125,Max Holloway,Blessed,Frankie Edgar,The Answer,Max Holloway,2014-01-20,2014,105,-115,18,0,0,23,1,1,26,36,188,193,179,208,Southpaw,Orthodox,Featherweight,False,Decision - Unanimous,3,5:00,69.66,35.0,1.41,1.65,73.11,18.54,0,6,UFC Fight Night 129,Canada
ufc_fight_00126,Colby Covington,Chaos,Nick Diaz,,Colby Covington,2020-01-25,2020,-300,250,10,3,0,25,1,0,37,34,193,172,213,203,Switch,Orthodox,Welterweight,True,Submission,1,3:47,43.38,53.73,2.05,2.31,49.27,29.49,9,8,UFC 173,Las Vegas
ufc_fight_00127,Vicente Luque,The Silent Assassin,Jorge Masvidal,Gamebred,Jorge Masvidal,2015-12-09,2015,170,-200,16,0,0,8,1,0,24,32,191,165,186,169,Orthodox,Switch,Welterweight,False,Submission,2,0:51,55.54,49.26,2.62,3.39,12.49,13.5,1,11,UFC 304,London
ufc_fight_00128,Deiveson Figueiredo,Deus da Guerra,Brandon Royval,Raw Dawg,Brandon Royval,2019-11-23,2019,170,-200,23,0,1,26,2,0,33,26,173,192,208,201,Orthodox,Southpaw,Flyweight,False,Decision - Split,3,5:00,49.08,33.28,0.87,3.48,65.85,21.91,10,7,UFC Fight Night 232,London
ufc_fight_00129,TJ Dillashaw,,Song Yadong,,TJ Dillashaw,2020-09-29,2020,200,-250,14,7,0,17,3,0,29,31,183,191,209,196,Orthodox,Orthodox,Bantamweight,False,Decision - Split,3,5:00,46.94,65.96,0.84,2.46,58.84,45.91,6,3,UFC 259,London
ufc_fight_00130,Rob Font,,Sean O'Malley,Suga,Rob Font,2023-02-11,2023,-180,150,9,7,0,25,1,0,31,27,195,191,180,178,Orthodox,Orthodox,Bantamweight,True,Submission,1,3:36,36.34,68.23,2.89,4.35,50.3,40.8,0,3,UFC 261,Canada
ufc_fight_00131,Movsar Evloev,,Chan Sung Jung,The Korean Zombie,Chan Sung Jung,2023-12-23,2023,-250,200,18,6,0,28,8,0,36,39,188,197,180,178,Orthodox,Orthodox,Featherweight,False,Decision - Unanimous,3,5:00,69.88,46.69,3.07,4.18,60.63,61.78,7,1,UFC 266,Los Angeles
ufc_fight_00132,Dricus du Plessis,Stillknocks,Jared Cannonier,The Killa Gorilla,Jared Cannonier,2023-11-16,2023,-200,170,13,1,0,23,2,1,31,36,192,170,186,166,Orthodox,Orthodox,Middleweight,False,Submission,2,3:59,31.14,36.83,0.94,4.84,61.62,24.89,2,10,UFC 273,New York
ufc_fight_00133,Daniel Cormier,DC,Jon Jones,Bones,Jon Jones,2023-08-27,2023,-400,320,23,5,0,24,0,1,32,37,190,175,167,179,Orthodox,Orthodox,Light Heavyweight,False,Submission,2,0:12,50.36,49.58,2.59,4.9,71.71,69.9,11,2,UFC 195,Abu Dhabi
ufc_fight_00134,Leon Edwards,Rocky,Kamaru Usman,The Nigerian Nightmare,Leon Edwards,2019-06-24,2019,-110,-110,14,1,0,12,3,0,27,34,165,181,181,183,Orthodox,Orthodox,Welterweight,False,Decision - Majority,3,5:00,43.78,67.72,0.81,2.55,70.08,44.71,3,6,UFC 273,Canada
ufc_fight_00135,Petr Yan,No Mercy,TJ Dillashaw,,TJ Dillashaw,2014-03-01,2014,170,-200,9,8,0,28,6,0,39,37,166,169,205,194,Switch,Orthodox,Bantamweight,False,Decision - Unanimous,3,5:00,54.74,60.38,1.96,3.84,13.08,76.81,10,4,UFC 244,Brazil
ufc_fight_00136,Gilbert Burns,Durinho,Nate Diaz,,Gilbert Burns,2017-11-14,2017,200,-250,11,0,1,15,1,0,26,28,186,177,184,208,Orthodox,Southpaw,Welterweight,False,Submission,2,1:17,36.37,55.55,0.69,4.9,23.76,42.1,4,3,UFC Fight Night 174,Canada
ufc_fight_00137,Alexandre Pantoja,The Cannibal,Henry Cejudo,The Messenger,Alexandre Pantoja,2014-04-19,2014,-110,-110,28,7,0,9,8,0,29,25,199,198,205,204,Switch,Southpaw,Flyweight,False,Decision - Unanimous,3,5:00,31.12,62.28,1.55,4.47,20.73,31.7,9,3,UFC 198,Brazil
ufc_fight_00138,Alex Pereira,Poatan,Jiri Prochazka,BJP,Jiri Prochazka,2024-05-12,2024,-200,170,25,5,0,11,2,0,30,26,166,196,167,197,Switch,Switch,Light Heavyweight,False,Decision - Unanimous,3,5:00,51.41,47.21,2.55,2.54,57.39,31.87,5,0,UFC 227,New York
ufc_fight_00139,Arman Tsarukyan,,Beneil Dariush,,Arman Tsarukyan,2022-11-30,2022,-150,130,15,7,0,20,7,0,38,25,176,173,180,200,Orthodox,Orthodox,Lightweight,False,Decision - Split,3,5:00,32.84,46.55,4.94,3.43,77.86,59.55,10,7,UFC 178,London
ufc_fight_00140,TJ Dillashaw,,Sean O'Malley,Suga,TJ Dillashaw,2022-08-27,2022,150,-180,21,4,0,26,4,0,36,39,179,191,214,205,Orthodox,Orthodox,Bantamweight,False,KO/TKO,3,2:05,48.62,56.97,1.89,4.7,30.5,49.93,2,2,UFC Fight Night 126,Las Vegas
ufc_fight_00141,Rob Font,,Robbie Lawler,Ruthless,Robbie Lawler,2015-10-04,2015,105,-115,14,5,1,17,1,0,37,27,196,183,200,167,Switch,Orthodox,Bantamweight,False,Decision - Majority,3,5:00,43.38,66.76,2.4,3.45,18.69,46.6,7,11,UFC 246,Brazil
ufc_fight_00142,Rafael dos Anjos,RDA,Jared Cannonier,The Killa Gorilla,Jared Cannonier,2020-10-03,2020,-300,250,16,0,0,18,5,0,27,24,180,194,192,184,Southpaw,Orthodox,Lightweight,False,Decision - Split,3,5:00,66.51,67.29,0.63,1.83,59.63,33.79,3,9,UFC 202,Abu Dhabi
ufc_fight_00143,Kamaru Usman,The Nigerian Nightmare,Vicente Luque,The Silent Assassin,Kamaru Usman,2024-09-18,2024,-180,150,16,2,0,25,7,0,34,31,197,179,201,172,Orthodox,Orthodox,Welterweight,False,Submission,2,0:08,39.27,55.41,2.59,0.34,48.78,50.78,3,12,UFC 234,Brazil
ufc_fight_00144,Petr Yan,No Mercy,Dominick Cruz,The Dominator,Petr Yan,2020-04-06,2020,-110,-110,17,4,0,12,3,0,33,35,173,168,201,189,Orthodox,Southpaw,Bantamweight,False,KO/TKO,1,2:45,65.11,48.25,4.62,0.11,39.09,53.49,11,7,UFC Fight Night 186,Los Angeles
ufc_fight_00145,Henry Cejudo,The Messenger,Deiveson Figueiredo,Deus da Guerra,Henry Cejudo,2021-11-04,2021,-180,150,16,6,0,23,8,0,36,34,175,167,208,176,Orthodox,Orthodox,Flyweight,False,KO/TKO,4,0:19,40.64,33.93,1.39,1.85,20.76,67.7,5,8,UFC Fight Night 246,London
ufc_fight_00146,Movsar Evloev,,Calvin Kattar,The Boston Finisher,Calvin Kattar,2021-05-29,2021,170,-200,24,6,0,12,2,0,25,30,184,191,206,176,Orthodox,Orthodox,Featherweight,False,Submission,2,2:48,38.12,64.38,3.93,1.93,14.69,40.46,3,12,UFC Fight Night 161,Canada
ufc_fight_00147,Shavkat Rakhmonov,Nomad,Gilbert Burns,Durinho,Gilbert Burns,2019-09-07,2019,-400,320,17,3,0,28,2,0,39,30,171,198,201,208,Orthodox,Orthodox,Welterweight,False,Decision - Split,3,5:00,31.49,56.42,4.29,4.54,11.04,79.44,10,11,UFC 254,London
ufc_fight_00148,Beneil Dariush,,Dustin Poirier,The Diamond,Dustin Poirier,2015-03-05,2015,-180,150,15,4,0,22,7,0,34,37,198,183,214,167,Switch,Orthodox,Lightweight,False,Decision - Majority,3,5:00,67.93,31.06,2.39,0.03,10.85,33.62,12,2,UFC 272,London
ufc_fight_00149,Tom Aspinall,,Chris Weidman,The All-American,Chris Weidman,2014-04-09,2014,105,-105,24,4,0,9,1,1,39,25,172,174,195,208,Southpaw,Orthodox,Heavyweight,True,KO/TKO,1,2:22,35.13,32.55,0.37,0.99,78.7,28.24,4,8,UFC 217,Australia
ufc_fight_00150,Rob Font,,Joanna Jedrzejczyk,Joanna Champion,Joanna Jedrzejczyk,2021-12-23,2021,-105,105,23,6,0,8,7,0,25,33,176,172,181,204,Orthodox,Southpaw,Bantamweight,False,Decision - Unanimous,3,5:00,52.94,40.74,3.17,0.14,52.98,73.41,1,3,UFC Fight Night 226,Los Angeles
ufc_fight_00151,Paulo Costa,The Eraser,Nick Diaz,,Nick Diaz,2016-03-31,2016,-115,105,25,0,0,27,3,0,29,24,196,192,186,171,Orthodox,Orthodox,Middleweight,False,Decision - Unanimous,3,5:00,37.84,36.17,1.6,3.3,26.1,63.93,2,6,UFC Fight Night 136,Los Angeles
ufc_fight_00152,Tom Aspinall,,Cain Velasquez,,Tom Aspinall,2016-01-23,2016,-250,200,26,5,1,22,7,0,28,28,179,165,165,168,Orthodox,Southpaw,Heavyweight,False,Decision - Unanimous,3,5:00,33.67,37.9,2.34,4.19,65.06,45.49,7,3,UFC 223,Australia
ufc_fight_00153,Gilbert Burns,Durinho,Belal Muhammad,Remember the Name,Gilbert Burns,2023-03-10,2023,130,-150,23,0,0,21,1,0,34,33,179,191,213,179,Orthodox,Orthodox,Welterweight,False,Decision - Split,3,5:00,61.16,38.0,3.21,1.37,79.48,66.56,10,6,UFC 270,Australia
ufc_fight_00154,Charles Oliveira,Do Bronx,Jose Aldo,Junior,Charles Oliveira,2022-10-28,2022,150,-180,18,3,0,9,7,0,37,28,171,180,215,205,Southpaw,Orthodox,Lightweight,False,KO/TKO,3,1:35,38.67,67.9,2.23,3.49,49.86,58.42,7,2,UFC 299,Brazil
ufc_fight_00155,Jan Blachowicz,,Jiri Prochazka,BJP,Jan Blachowicz,2021-06-18,2021,320,-400,8,0,0,25,8,1,30,31,174,197,194,173,Orthodox,Switch,Light Heavyweight,False,Decision - Unanimous,3,5:00,61.68,55.13,4.99,0.61,29.33,12.4,7,10,UFC Fight Night 110,New York
ufc_fight_00156,Kelvin Gastelum,,Chris Weidman,The All-American,Kelvin Gastelum,2024-05-02,2024,250,-300,15,6,0,9,5,0,38,32,186,197,170,192,Orthodox,Southpaw,Middleweight,False,Submission,2,1:09,53.94,69.38,2.79,3.8,42.9,66.96,11,11,UFC 160,London
ufc_fight_00157,Vicente Luque,The Silent Assassin,Brandon Moreno,The Assassin Baby,Vicente Luque,2020-08-29,2020,-400,320,24,5,0,13,8,1,35,34,200,180,212,202,Southpaw,Switch,Welterweight,False,Submission,2,2:42,44.69,35.96,1.35,1.49,31.21,10.73,5,2,UFC 294,Abu Dhabi
ufc_fight_00158,Joanna Jedrzejczyk,Joanna Champion,Jessica Andrade,Bate Estaca,Jessica Andrade,2022-02-14,2022,250,-300,8,1,1,28,5,0,25,35,165,168,195,201,Orthodox,Orthodox,Women's Strawweight,False,Decision - Majority,3,5:00,60.7,33.14,2.12,2.72,27.95,60.92,12,4,UFC Fight Night 126,Brazil
ufc_fight_00159,Alex Pereira,Poatan,Jiri Prochazka,BJP,Alex Pereira,2020-08-20,2020,200,-250,27,8,1,23,8,1,39,35,185,176,180,199,Orthodox,Southpaw,Light Heavyweight,False,KO/TKO,1,0:47,46.0,33.12,0.63,2.05,30.4,68.86,10,4,UFC Fight Night 190,Las Vegas
ufc_fight_00160,Movsar Evloev,,Arnold Allen,Almighty,Arnold Allen,2021-11-23,2021,-400,320,15,6,1,19,7,0,24,38,166,189,187,194,Orthodox,Orthodox,Featherweight,False,Decision - Unanimous,3,5:00,67.74,48.16,2.44,2.65,22.94,59.38,11,12,UFC Fight Night 180,New York
ufc_fight_00161,Ciryl Gane,Bon Gamin,Stipe Miocic,,Ciryl Gane,2020-02-23,2020,-250,200,26,5,1,9,5,0,28,24,197,195,209,200,Southpaw,Switch,Heavyweight,False,Submission,5,4:32,50.86,58.85,0.13,0.06,52.04,34.48,2,1,UFC 189,Australia
ufc_fight_00162,Alexander Volkanovski,The Great,Brian Ortega,T-City,Alexander Volkanovski,2023-12-12,2023,200,-250,11,4,0,28,5,1,29,35,168,189,177,210,Orthodox,Orthodox,Featherweight,False,KO/TKO,4,0:46,60.07,52.58,1.91,4.31,11.87,41.91,1,3,UFC 188,Las Vegas
ufc_fight_00163,Glover Teixeira,,Jiri Prochazka,BJP,Glover Teixeira,2014-02-10,2014,105,-105,18,1,0,16,2,1,32,31,185,175,173,171,Switch,Southpaw,Light Heavyweight,False,Decision - Split,3,5:00,43.88,32.28,2.95,4.51,45.37,40.95,12,12,UFC 278,Brazil
ufc_fight_00164,Sean Strickland,Tarzan,Joanna Jedrzejczyk,Joanna Champion,Joanna Jedrzejczyk,2014-10-08,2014,-110,-110,12,1,1,13,7,0,24,35,169,198,196,195,Switch,Southpaw,Middleweight,False,KO/TKO,3,1:00,65.81,49.49,3.13,2.48,77.98,63.8,1,5,UFC 179,Canada
ufc_fight_00165,Arnold Allen,Almighty,Jose Aldo,Junior,Arnold Allen,2022-01-17,2022,130,-150,14,1,0,8,8,1,24,23,193,196,215,210,Switch,Switch,Featherweight,False,Submission,1,1:44,36.46,39.18,2.27,3.6,32.94,58.38,5,11,UFC 305,Las Vegas
ufc_fight_00166,Sean O'Malley,Suga,Rob Font,,Rob Font,2023-10-05,2023,-110,-110,9,6,0,8,7,0,30,34,195,167,201,188,Southpaw,Orthodox,Bantamweight,False,Submission,4,0:34,46.98,36.92,3.93,4.36,73.24,48.64,8,2,UFC Fight Night 250,Los Angeles
ufc_fight_00167,Justin Gaethje,The Highlight,Dustin Poirier,The Diamond,Dustin Poirier,2023-01-23,2023,-200,170,17,0,0,17,2,1,31,36,181,191,194,198,Switch,Orthodox,Lightweight,False,KO/TKO,5,3:59,41.74,38.71,0.96,0.44,26.61,78.09,1,11,UFC Fight Night 238,Las Vegas
ufc_fight_00168,Alexander Volkanovski,The Great,Amanda Nunes,The Lioness,Alexander Volkanovski,2021-09-28,2021,250,-300,15,3,0,14,7,0,35,36,174,193,169,181,Switch,Southpaw,Featherweight,False,Submission,1,3:43,30.49,63.41,1.33,1.68,64.12,32.18,7,2,UFC 253,Canada
ufc_fight_00169,Stipe Miocic,,Jiri Prochazka,BJP,Jiri Prochazka,2020-07-25,2020,-250,200,19,8,0,21,5,0,31,29,181,186,207,205,Orthodox,Southpaw,Heavyweight,False,Submission,1,3:50,49.0,40.11,4.38,1.26,69.87,12.06,4,12,UFC 233,Los Angeles
