R_fighter,B_fighter,Winner,date,R_odds,B_odds,R_wins,R_losses,R_draw,B_wins,B_losses,B_draw,R_age,B_age,R_Height_cms,B_Height_cms,R_Reach_cms,B_Reach_cms,R_Stance,B_Stance,weight_class,title_bout,win_by,last_round,R_avg_SIG_STR_pct,B_avg_SIG_STR_pct,R_avg_SUB_ATT,B_avg_SUB_ATT,R_avg_TD_pct,B_avg_TD_pct,event
Max Holloway,Tony Ferguson,Max Holloway,2018-07-01,-200,170,19,4,0,14,4,0,38,33,175,184,174,174,Switch,Southpaw,Light Heavyweight,False,Submission,3,53.49246303426936,45.00050992391901,3.4294136525435084,0.23868365933679492,63.84614632452647,51.674863820375144,UFC 292
Jorge Masvidal,Justin Gaethje,Justin Gaethje,2015-09-23,-200,170,17,4,0,10,5,0,34,28,179,181,171,209,Switch,Switch,Lightweight,True,KO/TKO,4,62.44485796686728,63.54902896543565,3.355516216645378,2.9367726489480885,48.45877979172421,63.12352057751693,UFC 294
Alex Pereira,Nick Diaz,Alex Pereira,2015-10-10,150,-180,12,4,0,24,3,0,29,28,195,195,170,194,Southpaw,Orthodox,Middleweight,False,KO/TKO,1,61.598000563323225,37.513584043778806,3.7749198398707664,0.9903285602821525,24.114793565885307,29.20266041801611,UFC 300
Islam Makhachev,Khabib Nurmagomedov,Khabib Nurmagomedov,2020-01-21,150,-180,17,0,0,10,2,0,35,26,183,179,180,202,Orthodox,Switch,Middleweight,False,KO/TKO,3,38.994023443339174,61.54558585604141,3.7387789921360866,1.357391321281058,52.00195658901306,42.77894657157219,UFC 306
Islam Makhachev,Daniel Cormier,Daniel Cormier,2015-01-03,150,-180,12,4,0,21,1,0,25,32,191,182,192,195,Southpaw,Orthodox,Heavyweight,False,Decision - Unanimous,2,57.61940274636322,30.839277948629064,3.23973640589317,1.7523532359930223,38.60525146174045,53.560294142401176,UFC 308
Dustin Poirier,Francis Ngannou,Francis Ngannou,2014-06-13,-200,170,17,2,0,21,4,0,33,36,188,191,190,172,Orthodox,Orthodox,Heavyweight,False,Decision - Unanimous,4,49.31491521578035,63.26202318373759,0.034917352838357285,1.4980191106747256,30.62650264319555,56.78769854857616,UFC 285
Khabib Nurmagomedov,Gilbert Burns,Khabib Nurmagomedov,2017-10-20,150,-180,13,1,0,24,1,0,29,29,180,187,195,175,Southpaw,Orthodox,Heavyweight,False,Decision - Split,5,38.73598346956867,52.80997100567893,3.2092943501658358,0.16828291684360996,27.83791813261755,54.898834649585794,UFC 305
Aljamain Sterling,Jon Jones,Aljamain Sterling,2016-05-22,150,-180,15,2,0,14,3,0,38,33,173,179,193,171,Switch,Switch,Heavyweight,True,Submission,4,60.19561057845526,34.25300104176142,2.013689191388941,3.0347519679995445,57.64855048860374,29.358457790102054,UFC 205
Jorge Masvidal,Alexander Volkanovski,Alexander Volkanovski,2021-09-21,-200,170,17,2,0,12,0,0,30,36,194,189,199,205,Orthodox,Southpaw,Middleweight,True,Decision - Split,1,33.71247324210789,60.653607277731545,1.576141450580271,0.7918943209993352,42.477747233816515,37.73867060489029,UFC 239
Sean O'Malley,Jon Jones,Jon Jones,2018-07-07,-200,170,12,0,0,23,5,0,26,25,182,195,204,186,Switch,Southpaw,Lightweight,False,Decision - Unanimous,5,63.30040491808049,54.586980940099835,0.5717851351801579,3.97533763796418,63.873791712419965,24.369975520669854,UFC 248
Max Holloway,Leon Edwards,Leon Edwards,2021-01-02,-200,170,15,3,0,22,5,0,38,34,187,187,202,204,Orthodox,Orthodox,Welterweight,False,Decision - Split,5,54.767350974800266,36.218317637481434,3.3199695095647894,0.6465869313618704,29.33731753057296,50.186205329289,UFC 204
Colby Covington,Charles Oliveira,Charles Oliveira,2019-11-04,-200,170,24,1,0,15,5,0,32,37,183,181,180,181,Orthodox,Southpaw,Welterweight,True,Decision - Unanimous,2,41.77740242586364,47.18079560522412,0.5527376351480493,0.41559526464767016,33.69241817002346,44.52828649393945,UFC 231
Israel Adesanya,Alex Pereira,Israel Adesanya,2014-01-04,150,-180,23,5,0,15,0,0,33,29,192,177,197,204,Southpaw,Southpaw,Light Heavyweight,True,Submission,2,42.999798891528926,48.43348390735938,3.350721377214349,1.4567281056231707,40.922092194858884,22.162061961778207,UFC 279
Islam Makhachev,Kamaru Usman,Islam Makhachev,2022-04-27,150,-180,22,3,0,17,5,0,27,35,190,189,177,174,Orthodox,Switch,Lightweight,False,Decision - Unanimous,2,48.63186195817417,40.46554942116326,3.8703047181868575,0.367969387186871,66.36344261919413,27.232081961618142,UFC 299
Tony Ferguson,Jorge Masvidal,Jorge Masvidal,2014-10-09,-200,170,14,2,0,16,4,0,35,34,187,185,210,181,Orthodox,Southpaw,Light Heavyweight,False,Decision - Split,4,59.70244677791345,36.630864479569325,1.4326821988951264,0.02509446658542469,30.49508710543963,59.97442783823253,UFC 226
Jamahal Hill,Nick Diaz,Nick Diaz,2017-11-08,-200,170,13,0,0,22,0,0,37,32,180,183,182,186,Switch,Southpaw,Heavyweight,False,KO/TKO,3,63.43624097533253,33.204782343687874,2.915502486029297,2.4453526754859927,31.24809955273206,61.24554449268182,UFC 214
Max Holloway,Justin Gaethje,Max Holloway,2016-12-24,150,-180,18,0,0,24,1,0,26,31,186,194,210,198,Switch,Orthodox,Middleweight,False,Decision - Split,2,56.407733321829596,59.34322321398476,2.5464142591845635,3.50925005716051,22.03540755436566,69.63769758337692,UFC 272
Jorge Masvidal,Tom Aspinall,Jorge Masvidal,2020-05-29,-200,170,12,3,0,13,1,0,36,26,189,185,205,175,Southpaw,Switch,Heavyweight,False,Submission,3,41.10249541864877,57.56785748413103,2.7045845533473405,0.8152086005011241,43.570796274735926,64.0192270580369,UFC 296
Anderson Silva,Sean O'Malley,Anderson Silva,2015-09-21,150,-180,22,2,0,22,4,0,35,28,192,186,178,190,Switch,Southpaw,Welterweight,False,KO/TKO,5,43.81375158008904,63.93760918632488,3.397473115200708,2.573036837789067,28.58084561399611,55.4103745530046,UFC 307
Max Holloway,Leon Edwards,Leon Edwards,2017-06-14,150,-180,25,2,0,20,1,0,36,32,173,190,206,204,Southpaw,Orthodox,Heavyweight,False,KO/TKO,5,46.27646855788845,38.13722785794448,3.979219036377841,1.2140779603027712,52.64865365269113,24.068228379016702,UFC 213
Aljamain Sterling,Alex Pereira,Alex Pereira,2023-11-02,-200,170,17,0,0,12,5,0,30,35,171,180,185,180,Southpaw,Orthodox,Heavyweight,False,Decision - Unanimous,1,60.29624925513493,34.92011211669045,0.27052404478795156,0.8390859115972562,49.90165297841305,36.85826006667631,UFC 289
Kamaru Usman,Alexander Volkanovski,Kamaru Usman,2015-07-11,-200,170,24,3,0,13,5,0,28,34,180,170,181,187,Switch,Southpaw,Lightweight,False,Decision - Split,5,32.808845559227755,33.49537348120865,2.6765814895976563,1.200567242456612,69.47608577126924,25.186182351536456,UFC 232
Francis Ngannou,Kamaru Usman,Francis Ngannou,2020-05-31,-200,170,13,5,0,17,2,0,25,33,184,186,179,199,Southpaw,Orthodox,Welterweight,False,Decision - Unanimous,4,59.01819562335867,34.11223663578373,0.9916837043092173,2.2555495068480544,48.41068897749763,34.91954901958077,UFC 276
Ciryl Gane,Leon Edwards,Leon Edwards,2017-06-14,150,-180,21,0,0,11,3,0,37,28,191,177,178,196,Southpaw,Southpaw,Lightweight,True,Decision - Split,1,45.865852515392895,45.345195688542645,3.4594010785898464,1.4299454961795899,49.75005657169757,67.28602963527044,UFC 256
Belal Muhammad,Alex Pereira,Alex Pereira,2022-05-17,-200,170,21,0,0,19,5,0,30,25,194,184,180,186,Switch,Orthodox,Welterweight,False,Decision - Split,1,59.96535668224399,54.0961795678833,0.5434364374749863,1.9251515450028092,42.91504872181346,48.45042267469994,UFC 208
Daniel Cormier,Ciryl Gane,Ciryl Gane,2021-02-05,150,-180,16,5,0,13,1,0,26,36,186,191,191,203,Orthodox,Southpaw,Light Heavyweight,False,Decision - Split,4,63.012455834521425,51.96424937241599,3.6629991981523413,3.8273975035621906,55.85412759881738,46.29280097705142,UFC 270
Tony Ferguson,Charles Oliveira,Charles Oliveira,2020-08-10,-200,170,21,0,0,21,2,0,36,36,175,177,185,185,Orthodox,Switch,Heavyweight,False,KO/TKO,2,35.864695081877414,54.592776291786755,0.11533701764150983,0.833970916810427,65.81777586087296,64.54831779937285,UFC 291
Michael Chandler,Aljamain Sterling,Aljamain Sterling,2018-01-16,-200,170,13,2,0,21,4,0,38,35,176,185,199,177,Orthodox,Southpaw,Light Heavyweight,False,Decision - Split,3,34.363493669445695,57.64901914587672,2.1900685340466963,2.86583824602819,46.92302577479549,56.94113208997958,UFC 262
Charles Oliveira,Leon Edwards,Leon Edwards,2020-05-04,-200,170,22,3,0,24,1,0,36,33,181,191,179,209,Switch,Switch,Welterweight,False,Decision - Unanimous,2,64.68235882889525,38.19056212373354,0.7056704056318965,3.4763012210720965,65.44682842024571,34.40046960062877,UFC 252
Gilbert Burns,Charles Oliveira,Charles Oliveira,2016-01-03,-200,170,10,3,0,25,0,0,25,35,190,179,198,205,Southpaw,Orthodox,Welterweight,False,Decision - Split,3,38.15213733987442,55.7772655678201,1.52807638270196,0.7898940053697481,25.434836676434422,62.10408292066324,UFC 276
Kamaru Usman,Colby Covington,Colby Covington,2019-04-17,150,-180,10,1,0,11,3,0,30,38,195,178,205,196,Switch,Switch,Heavyweight,False,Submission,5,63.637701517415195,64.06992482390304,2.770882685047826,2.1836190852511588,57.941039302317286,25.609621113068208,UFC 202
Leon Edwards,Nate Diaz,Leon Edwards,2015-06-07,150,-180,10,0,0,24,2,0,30,34,171,186,171,191,Orthodox,Southpaw,Lightweight,False,Decision - Split,3,44.637256348345176,48.22598042818605,2.6963430584697776,2.131605217557368,29.108190751381063,54.63665957420447,UFC 281
Jon Jones,Colby Covington,Colby Covington,2016-11-21,-200,170,23,5,0,22,4,0,33,31,192,176,193,194,Switch,Southpaw,Middleweight,False,KO/TKO,2,64.37277724468416,60.91551286768676,0.3063903611262959,1.6143938114156864,28.586473890210133,64.31928626445236,UFC 292
Ciryl Gane,Michael Chandler,Michael Chandler,2016-10-27,-200,170,21,1,0,20,3,0,37,32,173,188,173,201,Southpaw,Switch,Middleweight,False,Decision - Unanimous,3,60.03043064548643,33.16373171889457,3.9098165880018083,3.842265229598132,24.258274393975302,34.74222732855466,UFC 273
Justin Gaethje,Sean O'Malley,Justin Gaethje,2022-09-21,150,-180,16,0,0,18,4,0,27,29,192,172,197,194,Switch,Orthodox,Middleweight,False,Decision - Split,2,61.8510584207106,30.288356046724836,2.8551089390729754,2.9315548180919375,29.351100071355933,34.00810213096023,UFC 307
Aljamain Sterling,Alexander Volkanovski,Alexander Volkanovski,2015-07-04,150,-180,24,2,0,25,2,0,26,36,188,191,199,207,Orthodox,Orthodox,Welterweight,False,KO/TKO,1,48.93550857612449,60.62561326457882,1.4063804507687974,3.7873039580732284,30.426293380784262,53.79244288383841,UFC 251
Kamaru Usman,Max Holloway,Max Holloway,2018-11-15,-200,170,11,1,0,23,5,0,33,32,189,179,206,170,Southpaw,Switch,Light Heavyweight,False,Decision - Unanimous,4,33.28604860491775,64.31837468974057,1.329747007267759,0.47324121337018,66.17799454256355,67.89474833116978,UFC 219
Kamaru Usman,Alex Pereira,Alex Pereira,2016-07-28,150,-180,24,5,0,13,0,0,31,37,181,184,188,193,Orthodox,Orthodox,Lightweight,False,KO/TKO,1,43.75233090906607,40.31251791848655,1.3750966687755328,3.3848727385185713,38.61395318407836,32.907578055129605,UFC 263
Belal Muhammad,Colby Covington,Colby Covington,2021-11-26,150,-180,15,3,0,10,2,0,25,26,186,178,178,170,Switch,Switch,Middleweight,False,Decision - Split,2,53.34123363591302,32.300594587893585,2.6992863119003,1.8297545090988008,67.86863025768896,52.72573670279489,UFC 274
Conor McGregor,Nate Diaz,Conor McGregor,2015-03-09,-200,170,23,1,0,22,2,0,32,26,182,176,191,183,Orthodox,Southpaw,Welterweight,False,Decision - Split,2,33.87740589978804,35.06555699336982,2.6353325861634924,3.8270664414280646,21.101531032439752,46.50642310587667,UFC 270
Leon Edwards,Daniel Cormier,Leon Edwards,2019-03-10,150,-180,10,0,0,23,2,0,38,29,189,181,170,202,Switch,Switch,Middleweight,False,Decision - Unanimous,5,61.10175727266756,64.6667817311962,3.287808757530613,0.18134690326382508,54.88401100415703,54.61442731603006,UFC 241
Charles Oliveira,Nick Diaz,Charles Oliveira,2021-12-23,150,-180,21,0,0,10,0,0,26,25,179,174,191,194,Orthodox,Switch,Heavyweight,False,KO/TKO,2,42.17860111635652,33.769184298081186,1.7297000422385782,0.24401647008462657,57.25617028283727,59.30886275402654,UFC 257
Dustin Poirier,Belal Muhammad,Belal Muhammad,2022-02-23,-200,170,15,5,0,11,5,0,34,31,180,190,195,206,Switch,Southpaw,Welterweight,False,KO/TKO,1,30.04056898588207,41.17194986069993,3.7617110764116277,2.6434676228030263,57.40487128659337,63.89067709485139,UFC 299
Charles Oliveira,Jamahal Hill,Jamahal Hill,2023-10-01,-200,170,12,1,0,11,2,0,32,25,171,182,175,180,Switch,Orthodox,Heavyweight,True,Decision - Unanimous,2,50.18883566312866,42.92970709100888,3.9822167704002767,0.11476716997518643,53.172676861051954,48.7987416555593,UFC 207
Francis Ngannou,Khabib Nurmagomedov,Khabib Nurmagomedov,2018-03-06,150,-180,22,3,0,24,0,0,36,37,177,192,183,208,Switch,Southpaw,Heavyweight,False,Decision - Split,2,40.67264747394051,45.30683533941095,2.6343043471149037,3.862870599159888,29.202836859676346,51.739622928155725,UFC 295
Alexander Volkanovski,Charles Oliveira,Alexander Volkanovski,2021-08-20,-200,170,17,4,0,25,0,0,31,31,183,182,209,197,Orthodox,Switch,Heavyweight,False,KO/TKO,4,41.59061783666805,60.88926840643798,1.1010612689292545,0.14207645686893589,42.46430669983721,39.182027128212056,UFC 213
Nick Diaz,Charles Oliveira,Charles Oliveira,2017-07-05,-200,170,25,4,0,22,5,0,30,25,190,183,194,208,Southpaw,Switch,Light Heavyweight,False,Decision - Unanimous,5,61.03283083204352,35.11318408914668,0.939589016329311,2.793467653827086,50.5004747000695,59.98478909197713,UFC 210
Francis Ngannou,Tom Aspinall,Francis Ngannou,2015-06-19,-200,170,11,5,0,12,4,0,29,33,192,181,176,199,Orthodox,Orthodox,Light Heavyweight,False,Submission,5,46.43092457004202,55.35842135416939,3.3353774232080546,1.7693813016197342,43.76792140683855,49.69738532440588,UFC 296
Nick Diaz,Justin Gaethje,Nick Diaz,2021-07-11,-200,170,24,0,0,19,2,0,25,35,193,178,170,210,Switch,Southpaw,Welterweight,False,KO/TKO,4,64.22717126603368,46.258249224931056,1.1776994728895436,0.38162019189950236,43.94440558287402,37.65634923279647,UFC 246
Tom Aspinall,Colby Covington,Colby Covington,2014-09-16,150,-180,20,5,0,15,3,0,27,32,186,195,174,188,Orthodox,Southpaw,Welterweight,False,KO/TKO,5,35.378904253333616,45.80651054808446,3.211171064499271,2.0274933914146733,28.004850522866846,65.51888213778192,UFC 218
Jamahal Hill,Aljamain Sterling,Jamahal Hill,2020-12-03,-200,170,19,3,0,25,2,0,29,33,175,194,176,200,Switch,Southpaw,Lightweight,False,Submission,1,47.464753412820244,30.781270149472284,3.3430855980700223,0.897153826960734,38.97991405929194,42.91328200183861,UFC 265
Sean O'Malley,Michael Chandler,Michael Chandler,2020-04-01,150,-180,11,0,0,24,3,0,33,28,195,178,198,190,Switch,Southpaw,Light Heavyweight,False,KO/TKO,5,62.2534899655227,30.21179935004607,2.5623412960671,2.096897617912507,29.799842082923192,31.266255955650124,UFC 240
Israel Adesanya,Dustin Poirier,Israel Adesanya,2017-09-07,-200,170,13,4,0,12,0,0,34,36,182,183,206,186,Southpaw,Orthodox,Light Heavyweight,False,KO/TKO,4,46.242089714561686,48.55861755086983,0.17591047279367888,1.736244851464455,52.35826649449222,46.58969237757145,UFC 206
Charles Oliveira,Conor McGregor,Conor McGregor,2017-01-15,150,-180,17,2,0,22,1,0,34,38,190,178,203,192,Southpaw,Orthodox,Lightweight,False,KO/TKO,5,51.175006916904046,42.61407358976871,3.808043272290038,2.797029674109512,48.00837133592076,33.03716309178185,UFC 227
Tony Ferguson,Jorge Masvidal,Jorge Masvidal,2014-05-16,150,-180,10,2,0,21,5,0,28,28,190,173,205,184,Orthodox,Southpaw,Welterweight,True,Decision - Split,2,44.97083911079549,55.86553222179097,0.0022409782415575563,2.9797141141197647,64.40024410760077,40.26730883109502,UFC 280
Alexander Volkanovski,Gilbert Burns,Gilbert Burns,2022-12-10,150,-180,14,0,0,19,4,0,28,34,176,183,208,199,Orthodox,Southpaw,Heavyweight,False,Submission,5,38.416314001924185,33.37305359609387,0.802381779576097,2.153090842294035,60.90974091138075,44.091481342684446,UFC 218
Israel Adesanya,Kamaru Usman,Israel Adesanya,2014-09-06,-200,170,17,2,0,13,2,0,35,36,177,179,206,175,Switch,Switch,Heavyweight,False,Submission,4,63.15103430931991,56.111039814113454,1.8988028672702613,3.535125636964597,61.99456089333945,59.57803660648133,UFC 247
Daniel Cormier,Francis Ngannou,Daniel Cormier,2022-09-25,150,-180,20,4,0,14,3,0,34,38,191,182,172,171,Southpaw,Switch,Heavyweight,False,Submission,5,34.83853174791162,37.54224561338972,2.3247731418508,3.2719955654294517,37.30906161596626,44.64487019979107,UFC 295
Kamaru Usman,Nick Diaz,Kamaru Usman,2016-04-03,-200,170,19,3,0,20,3,0,25,36,174,172,195,206,Orthodox,Orthodox,Light Heavyweight,False,Decision - Split,5,50.04559244610725,56.7723768349522,0.8304227778927418,2.8826757721809613,22.437923985146856,25.016015986832578,UFC 277
Gilbert Burns,Max Holloway,Max Holloway,2018-05-17,150,-180,18,3,0,17,4,0,30,29,180,180,187,181,Southpaw,Switch,Heavyweight,False,KO/TKO,2,45.26006982093689,30.298885254420362,0.9730096989020165,0.006127407966383558,40.138465508860534,54.05968001405056,UFC 237
Alex Pereira,Israel Adesanya,Israel Adesanya,2015-08-10,150,-180,20,4,0,12,1,0,35,26,188,194,187,178,Switch,Orthodox,Light Heavyweight,False,Submission,3,64.48199742111044,36.683220383411594,3.7370349451198486,0.3425238403149389,51.0925218085506,23.821198920280693,UFC 245
Jamahal Hill,Nate Diaz,Nate Diaz,2023-08-14,-200,170,12,3,0,12,0,0,29,28,190,188,183,204,Switch,Orthodox,Heavyweight,False,Submission,1,48.38741850505215,59.28042724597992,0.5403440740454206,3.194931714438747,63.949733582195826,40.711167431885535,UFC 294
Sean O'Malley,Nick Diaz,Nick Diaz,2016-07-31,150,-180,25,2,0,19,1,0,26,32,186,184,188,207,Orthodox,Switch,Welterweight,False,Decision - Unanimous,2,56.55329408507865,53.98251474524132,2.3269209034068394,3.7299255467797514,27.682051737910566,52.956477962537335,UFC 282
Ciryl Gane,Anderson Silva,Anderson Silva,2022-07-08,150,-180,24,2,0,11,3,0,32,33,182,188,190,185,Switch,Switch,Light Heavyweight,False,KO/TKO,2,40.01134360498457,61.96777452961443,1.6094019217522426,3.2299433489522444,60.98192766067763,24.36012364687531,UFC 274
Belal Muhammad,Gilbert Burns,Belal Muhammad,2021-10-30,-200,170,16,4,0,17,5,0,31,32,173,195,175,197,Switch,Orthodox,Light Heavyweight,False,Submission,3,62.38635814781664,60.03309556286683,3.482570816016728,3.3435948713825283,52.816522207687164,32.04354052288744,UFC 239
Nate Diaz,Charles Oliveira,Charles Oliveira,2023-03-02,150,-180,18,0,0,10,1,0,38,38,181,195,192,170,Southpaw,Southpaw,Lightweight,False,Submission,2,31.336615285230287,31.24214354101541,2.0464834397008898,2.077771707979153,53.69639801958381,33.95957309975325,UFC 220
Aljamain Sterling,Jamahal Hill,Jamahal Hill,2022-08-01,-200,170,18,5,0,20,0,0,33,38,193,194,189,198,Orthodox,Orthodox,Lightweight,False,Decision - Split,5,56.56893154243244,43.57843927880063,1.9690155888210565,0.07721927287507802,30.940766831843085,44.141252170680545,UFC 241
Max Holloway,Kamaru Usman,Max Holloway,2018-03-07,-200,170,15,0,0,25,2,0,30,27,179,189,190,174,Orthodox,Southpaw,Light Heavyweight,False,KO/TKO,2,42.676721450792044,47.242592520939574,2.04356796970569,0.40301286904925426,20.29388124686196,29.140908063201216,UFC 276
Nick Diaz,Jamahal Hill,Jamahal Hill,2021-02-09,-200,170,14,4,0,17,1,0,32,31,191,184,190,172,Switch,Switch,Light Heavyweight,True,Submission,4,63.87378088065924,54.46919318245446,0.8210566352047244,0.4535867023595448,20.581819398198203,20.097643349578895,UFC 219
Daniel Cormier,Tom Aspinall,Tom Aspinall,2023-02-19,150,-180,13,3,0,22,5,0,31,30,183,195,179,172,Orthodox,Switch,Welterweight,False,KO/TKO,4,31.927634417189704,35.957036744387814,0.1881173284610287,3.9475516589332873,25.683952368816126,64.25995441536153,UFC 288
Islam Makhachev,Gilbert Burns,Islam Makhachev,2015-06-09,-200,170,21,0,0,13,3,0,31,29,176,189,184,180,Orthodox,Southpaw,Light Heavyweight,False,Submission,3,39.44553616147229,40.42708332870586,1.5213190286920106,1.3370438219147203,43.963250012094704,49.911638218051664,UFC 286
Alex Pereira,Belal Muhammad,Belal Muhammad,2014-03-22,-200,170,23,4,0,25,4,0,37,36,175,179,209,181,Southpaw,Southpaw,Heavyweight,False,Decision - Split,4,61.31011853440283,57.527146807157465,1.8474817435783697,2.577108246998203,55.34615119207359,46.59584970000031,UFC 269
Michael Chandler,Jamahal Hill,Michael Chandler,2021-05-03,150,-180,22,0,0,10,0,0,38,25,180,193,181,188,Southpaw,Switch,Light Heavyweight,False,Submission,4,39.41327645469244,32.59816344458595,3.4763279531037243,0.9687195553682963,67.24489339224087,53.2170557212666,UFC 310
Aljamain Sterling,Alexander Volkanovski,Aljamain Sterling,2015-10-12,-200,170,15,4,0,20,3,0,36,28,170,187,197,198,Switch,Switch,Welterweight,False,KO/TKO,5,49.397450695658826,61.4226323357021,0.9907626580998432,1.5582102273608314,60.731664977174624,24.065253508181293,UFC 284
Max Holloway,Israel Adesanya,Max Holloway,2016-08-08,-200,170,25,4,0,18,5,0,36,34,195,180,182,210,Orthodox,Orthodox,Lightweight,True,Decision - Unanimous,4,33.7667231378745,63.18541783399915,1.5879359760090894,0.9962090665425882,28.012210533264113,26.627465595118192,UFC 207
Aljamain Sterling,Nick Diaz,Nick Diaz,2019-04-05,150,-180,25,2,0,19,2,0,29,27,175,180,171,178,Switch,Switch,Middleweight,False,Decision - Split,2,34.58014165558837,32.599514967590295,2.305877558259288,1.4875565088239817,28.723592887827248,26.29161192295703,UFC 303
Ciryl Gane,Nick Diaz,Ciryl Gane,2017-10-07,150,-180,15,1,0,11,3,0,37,34,178,194,206,182,Southpaw,Switch,Heavyweight,False,Decision - Unanimous,5,56.06693254959127,43.992417476965926,2.623264261369274,1.3619167971428832,47.84020413556649,21.32882329051106,UFC 286
Michael Chandler,Alex Pereira,Alex Pereira,2018-05-24,150,-180,10,2,0,13,3,0,33,27,194,194,210,189,Orthodox,Southpaw,Heavyweight,False,Submission,2,34.94115040346859,44.33642276756269,3.0893621173994887,1.200105642182296,46.909237160279275,69.33345116832612,UFC 214
Jamahal Hill,Alex Pereira,Jamahal Hill,2022-01-06,-200,170,20,4,0,20,1,0,36,34,171,190,198,175,Southpaw,Switch,Welterweight,False,Submission,2,42.45134092856547,63.02530751653411,3.9754148345777773,2.3318657815119503,51.20994137005954,41.670399973725246,UFC 256
Anderson Silva,Francis Ngannou,Anderson Silva,2015-01-28,150,-180,20,4,0,23,4,0,34,25,189,175,183,175,Switch,Switch,Heavyweight,False,Decision - Split,3,63.50331555016616,59.248580096618404,3.518299159647111,0.10100810771337931,27.716479343262318,45.3489958791385,UFC 252
Belal Muhammad,Georges St-Pierre,Belal Muhammad,2016-05-08,-200,170,11,3,0,17,4,0,31,37,170,187,202,203,Orthodox,Switch,Lightweight,False,Decision - Unanimous,4,36.47437479711975,58.15042229305091,1.574654996958587,0.24342406651016457,45.02356486052098,56.74549207736247,UFC 251
Alexander Volkanovski,Tom Aspinall,Alexander Volkanovski,2016-02-25,-200,170,25,0,0,25,5,0,26,36,176,195,193,206,Switch,Orthodox,Heavyweight,False,Decision - Unanimous,4,42.900932783953856,49.78722035176075,1.184673527902083,1.0050049942985328,47.38207555786485,48.419565142026954,UFC 286
Jorge Masvidal,Colby Covington,Jorge Masvidal,2021-03-30,150,-180,21,4,0,21,2,0,32,26,186,175,201,191,Southpaw,Switch,Heavyweight,False,Submission,2,34.46117858533997,36.86259634911739,0.7826286321334628,1.4031840678632905,27.726544691111542,23.923140937267995,UFC 279
Nick Diaz,Kamaru Usman,Kamaru Usman,2019-04-18,150,-180,12,2,0,16,0,0,25,30,193,187,194,177,Orthodox,Southpaw,Light Heavyweight,False,KO/TKO,1,59.3506403409142,39.43205087261802,2.3498826651377565,1.0630709675876524,61.53354253638448,34.85574251335363,UFC 239
Charles Oliveira,Michael Chandler,Charles Oliveira,2019-12-17,150,-180,23,5,0,22,5,0,32,32,193,182,209,170,Southpaw,Southpaw,Lightweight,False,Decision - Unanimous,2,59.49216445915888,47.023720915557575,0.08688642396802049,3.7427310348177367,51.27911673484569,44.25376486287181,UFC 200
Georges St-Pierre,Jamahal Hill,Jamahal Hill,2020-06-03,150,-180,15,4,0,10,5,0,32,26,194,191,210,198,Switch,Southpaw,Welterweight,False,Submission,3,50.8039080095804,52.11440665004221,1.8650399237463042,3.9611434151996194,60.28936448774401,58.055858960532305,UFC 263
Leon Edwards,Georges St-Pierre,Georges St-Pierre,2015-02-20,150,-180,23,2,0,24,0,0,35,34,188,178,210,173,Orthodox,Orthodox,Welterweight,False,KO/TKO,4,48.492559864675364,45.439475335239024,3.1253063425757377,2.5228037506158825,27.805732980122386,56.26947488477442,UFC 265
Alexander Volkanovski,Tom Aspinall,Alexander Volkanovski,2020-08-05,-200,170,21,2,0,13,3,0,33,32,183,191,170,187,Orthodox,Orthodox,Heavyweight,False,Submission,2,36.23769212261337,48.56301479672459,2.5660565454094493,2.384411610823419,40.25917472627717,45.06766234603136,UFC 254
Ciryl Gane,Jorge Masvidal,Ciryl Gane,2014-09-11,-200,170,17,0,0,21,0,0,27,29,176,174,181,191,Southpaw,Southpaw,Welterweight,False,Decision - Split,1,60.76546153172092,49.763086546299014,2.3045663923306297,0.6580351162979889,58.845494834507384,64.84443859505623,UFC 276
Max Holloway,Daniel Cormier,Max Holloway,2016-06-05,150,-180,17,5,0,21,2,0,38,30,180,184,201,204,Orthodox,Orthodox,Light Heavyweight,True,Decision - Split,4,49.27564768972975,31.438686979387267,1.9923298140518768,0.8817210680581877,56.58934851596204,45.40082801180003,UFC 301
Khabib Nurmagomedov,Conor McGregor,Khabib Nurmagomedov,2022-06-14,-200,170,15,3,0,19,3,0,32,25,178,174,196,198,Southpaw,Southpaw,Light Heavyweight,False,Submission,4,39.699329588508775,52.8478962763385,1.2033743184696006,3.6255891347727096,58.095560162950505,42.07733268551536,UFC 224
Jon Jones,Islam Makhachev,Islam Makhachev,2021-10-05,150,-180,16,4,0,13,5,0,37,27,193,171,198,185,Switch,Switch,Light Heavyweight,False,KO/TKO,1,38.95415483579101,34.90429661844214,0.7387572466102177,0.15023522976034442,54.71868328282954,22.625318759042656,UFC 290
Conor McGregor,Francis Ngannou,Francis Ngannou,2023-11-05,-200,170,10,4,0,23,5,0,34,35,171,179,204,204,Switch,Southpaw,Light Heavyweight,False,Decision - Split,4,49.96624285276685,41.79604665457241,1.7107286938612773,3.582198023551211,34.75988193281111,66.89341747860522,UFC 237
Dustin Poirier,Islam Makhachev,Dustin Poirier,2018-02-14,-200,170,13,3,0,16,5,0,26,34,194,172,186,194,Southpaw,Southpaw,Light Heavyweight,False,Decision - Unanimous,1,57.65448587780037,40.523213441608846,2.549042664555345,0.5111113022681555,69.78814006023185,63.42950277774706,UFC 274
