home_score,away_score,point_differential,total_points,close_game,week,season_progress,playoff,division_game,overtime,spread_line,underdog_game,favorite_won,home_wins,away_wins,record_differential,combined_wins,rivalry_games,rivalry_intensity,has_qb_data,indoor_game,has_weather,home_qb_length,home_qb_syllables,home_qb_vowel_ratio,home_qb_consonant_ratio,home_qb_prestige_score,away_qb_length,away_qb_syllables,away_qb_vowel_ratio,away_qb_consonant_ratio,away_qb_prestige_score,qb_prestige_diff,qb_name_length_diff,home_elite_brand,away_elite_brand,brand_matchup,underdog_intensity,game_closeness,overtime_drama,playoff_game,late_season,season_stakes,rivalry_score,division_rivalry,home_momentum,away_momentum,momentum_differential
17,31,-14,48,0,6,0.3529411764705882,0,0,0,-10.0,1,0,1,3,-2,4,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7142857142857143,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.75,-0.55
3,17,-14,20,0,6,0.3529411764705882,0,1,0,1.0,0,1,2,3,-1,5,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0714285714285714,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.6,-0.1999999999999999
24,27,-3,51,1,6,0.3529411764705882,0,0,0,-1.5,0,0,2,3,-1,5,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.1071428571428571,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,-0.0999999999999999
16,14,2,30,1,6,0.3529411764705882,0,1,0,4.0,0,0,1,0,1,1,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2857142857142857,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.2
22,37,-15,59,0,6,0.3529411764705882,0,1,0,1.0,0,1,3,3,0,6,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0714285714285714,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,0.0
27,0,27,27,0,6,0.3529411764705882,0,1,0,1.0,0,0,4,3,1,7,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0714285714285714,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.6,0.2
31,10,21,41,0,6,0.3529411764705882,0,1,0,2.5,0,0,2,3,-1,5,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.1785714285714285,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6,-0.0999999999999999
28,31,-3,59,1,6,0.3529411764705882,0,1,0,-7.0,1,0,0,4,-4,4,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,-0.8
30,20,10,50,0,6,0.3529411764705882,0,0,0,5.0,0,0,3,1,2,4,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3571428571428571,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.2,0.55
17,31,-14,48,0,6,0.3529411764705882,0,1,0,-3.5,0,0,1,3,-2,4,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.25,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.6,-0.35
27,25,2,52,1,7,0.4117647058823529,0,1,0,9.5,1,0,4,1,3,5,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.6785714285714286,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.1666666666666666,0.5
13,24,-11,37,0,7,0.4117647058823529,0,0,0,-3.5,0,0,0,4,-4,4,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.25,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-0.8
29,7,22,36,0,7,0.4117647058823529,0,0,0,7.0,1,0,4,2,2,6,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
38,17,21,55,0,7,0.4117647058823529,0,0,0,6.5,0,0,4,4,0,8,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.4642857142857143,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0
27,0,27,27,0,7,0.4117647058823529,0,0,0,3.0,0,0,4,3,1,7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2142857142857142,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,0.0666666666666666
24,6,18,30,0,7,0.4117647058823529,0,0,0,-4.0,0,1,0,3,-3,3,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2857142857142857,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.6
20,23,-3,43,1,7,0.4117647058823529,0,1,0,3.0,0,1,5,2,3,7,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.2142857142857142,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.4,0.4333333333333333
14,27,-13,41,0,7,0.4117647058823529,0,0,0,3.0,0,1,3,2,1,5,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2142857142857142,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0999999999999999
17,16,1,33,1,7,0.4117647058823529,0,0,0,7.0,1,0,3,2,1,5,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.5,0.9666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666
24,23,1,47,1,7,0.4117647058823529,0,0,0,1.5,0,0,4,2,2,6,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1071428571428571,0.9666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.2666666666666666
31,21,10,52,0,7,0.4117647058823529,0,1,0,5.0,0,0,5,3,2,8,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.3571428571428571,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.5,0.3333333333333333
28,26,2,54,1,7,0.4117647058823529,0,1,0,-7.0,1,1,1,3,-2,4,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.6,-0.3999999999999999
42,17,25,59,0,7,0.4117647058823529,0,0,0,7.0,1,0,4,4,0,8,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6666666666666666,0.1333333333333334
19,17,2,36,1,7,0.4117647058823529,0,0,0,6.0,0,0,1,2,-1,3,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4285714285714285,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,-0.1666666666666666
30,23,7,53,1,7,0.4117647058823529,0,0,0,3.0,0,0,3,3,0,6,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.2142857142857142,0.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
35,21,14,56,0,8,0.4705882352941176,0,1,0,9.0,1,0,5,5,0,10,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6428571428571429,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.7142857142857143,0.119047619047619
27,24,3,51,1,8,0.4705882352941176,0,1,0,-2.5,0,1,3,5,-2,8,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1785714285714285,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.7142857142857143,-0.2142857142857143
23,43,-20,66,0,8,0.4705882352941176,0,1,0,3.0,0,1,1,4,-3,5,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.2142857142857142,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.1428571428571428,0.5714285714285714,-0.4285714285714285
51,23,28,74,0,8,0.4705882352941176,0,0,0,5.5,0,0,5,3,2,8,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.3928571428571428,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.4285714285714285,0.2857142857142857
21,22,-1,43,1,8,0.4705882352941176,0,0,0,-3.5,0,0,2,5,-3,7,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.25,0.9666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,-0.4285714285714286
44,23,21,67,0,8,0.4705882352941176,0,0,0,2.0,0,0,2,5,-3,7,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.1428571428571428,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7142857142857143,-0.380952380952381
16,30,-14,46,0,8,0.4705882352941176,0,1,0,-3.5,0,0,2,3,-1,5,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.25,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.4285714285714285,-0.1428571428571428
51,34,17,85,0,8,0.4705882352941176,0,0,0,-5.0,0,1,4,5,-1,9,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.3571428571428571,0.4333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,-0.1428571428571429
13,27,-14,40,0,8,0.4705882352941176,0,0,0,-7.0,1,0,1,3,-2,4,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.5,-0.3571428571428571
13,19,-6,32,1,8,0.4705882352941176,0,0,1,1.0,0,1,1,2,-1,3,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0714285714285714,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2857142857142857,-0.119047619047619
23,13,10,36,0,8,0.4705882352941176,0,0,0,6.5,0,0,3,0,3,3,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4642857142857143,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
24,20,4,44,1,8,0.4705882352941176,0,0,0,1.0,0,0,5,5,0,10,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0714285714285714,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0
9,13,-4,22,1,8,0.4705882352941176,0,0,0,-6.0,0,0,4,3,1,7,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4285714285714285,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5,0.0714285714285714
34,7,27,41,0,8,0.4705882352941176,0,0,0,7.5,1,0,3,2,1,5,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.5357142857142857,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666
17,20,-3,37,1,8,0.4705882352941176,0,1,1,9.5,1,1,6,2,4,8,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.6785714285714286,0.9,1.0,0.0,0.0,0.0,0.0,1.0,0.8571428571428571,0.2857142857142857,0.5714285714285714
10,28,-18,38,0,9,0.5294117647058824,0,1,0,-3.0,0,0,4,3,1,7,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2142857142857142,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.4285714285714285,0.0714285714285714
17,28,-11,45,0,9,0.5294117647058824,0,0,0,1.5,0,1,6,6,0,12,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.1071428571428571,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8571428571428571,-0.1071428571428571
43,23,20,66,0,9,0.5294117647058824,0,1,0,2.5,0,0,5,5,0,10,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.1785714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.625,0.625,0.0
43,21,22,64,0,9,0.5294117647058824,0,0,0,-3.0,0,1,6,6,0,12,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.2142857142857142,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8571428571428571,-0.1071428571428571
33,23,10,56,0,9,0.5294117647058824,0,0,0,10.0,1,0,4,1,3,5,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7142857142857143,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.125,0.4464285714285714
24,10,14,34,0,9,0.5294117647058824,0,0,0,9.5,1,0,4,1,3,5,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.6785714285714286,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.125,0.4464285714285714
30,24,6,54,1,9,0.5294117647058824,0,0,0,13.5,1,0,4,0,4,4,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.9642857142857144,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714
21,31,-10,52,0,9,0.5294117647058824,0,0,0,-1.5,0,0,4,5,-1,9,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1071428571428571,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7142857142857143,-0.2142857142857143
37,0,37,37,0,9,0.5294117647058824,0,0,0,3.0,0,0,4,5,-1,9,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.625,-0.0535714285714286
10,13,-3,23,1,9,0.5294117647058824,0,1,0,10.5,1,1,4,2,2,6,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.75,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.2857142857142857,0.2857142857142857
22,17,5,39,1,9,0.5294117647058824,0,0,0,7.0,1,0,4,1,3,5,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.1428571428571428,0.4285714285714285
29,26,3,55,1,9,0.5294117647058824,0,0,0,-1.0,0,1,3,3,0,6,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0714285714285714,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.0
24,40,-16,64,0,9,0.5294117647058824,0,0,0,-3.0,0,0,3,5,-2,8,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2142857142857142,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.625,-0.1964285714285714
3,24,-21,27,0,10,0.5882352941176471,0,1,0,6.5,0,1,5,5,0,10,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4642857142857143,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.625,0.625,0.0
17,27,-10,44,0,10,0.5882352941176471,0,1,0,-3.5,0,0,1,2,-1,3,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.25,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.25,-0.125
55,14,41,69,0,10,0.5882352941176471,0,1,0,9.5,1,0,5,3,2,8,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,0.375,0.25
17,31,-14,48,0,10,0.5882352941176471,0,0,0,-7.5,1,0,1,6,-5,7,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5357142857142857,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,-0.5555555555555556
17,41,-24,58,0,10,0.5882352941176471,0,1,0,-13.0,1,0,0,6,-6,6,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.9285714285714286,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,-0.75
13,17,-4,30,1,10,0.5882352941176471,0,0,0,2.0,0,1,5,5,0,10,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.1428571428571428,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.0
20,16,4,36,1,10,0.5882352941176471,0,0,0,3.0,0,0,6,5,1,11,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2142857142857142,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.625,0.125
38,17,21,55,0,10,0.5882352941176471,0,0,0,9.0,1,0,5,3,2,8,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6428571428571429,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.375,0.25
20,13,7,33,1,10,0.5882352941176471,0,0,0,-4.5,0,1,1,6,-5,7,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.3214285714285714,0.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,-0.5555555555555556
24,27,-3,51,1,10,0.5882352941176471,0,0,1,6.0,0,1,4,4,0,8,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.4285714285714285,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
31,14,17,45,0,10,0.5882352941176471,0,1,0,7.0,1,0,7,3,4,10,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.4333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.875,0.375,0.5
21,7,14,28,0,10,0.5882352941176471,0,0,0,10.5,1,0,5,2,3,7,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.75,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.25,0.3055555555555556
45,21,24,66,0,10,0.5882352941176471,0,0,0,7.0,1,0,6,4,2,10,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.4444444444444444,0.3055555555555556
22,9,13,31,0,11,0.6470588235294118,0,1,0,4.0,0,0,5,5,0,10,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.2857142857142857,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.5555555555555556,0.5555555555555556,0.0
17,19,-2,36,1,11,0.6470588235294118,0,1,0,-2.5,0,0,4,3,1,7,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1785714285714285,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.3333333333333333,0.0666666666666667
10,27,-17,37,0,11,0.6470588235294118,0,0,0,8.5,1,1,4,5,-1,9,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6071428571428571,0.4333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,-0.1111111111111111
22,7,15,29,0,11,0.6470588235294118,0,0,0,-8.0,1,1,3,7,-4,10,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5714285714285714,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7777777777777778,-0.4444444444444445
14,6,8,20,0,11,0.6470588235294118,0,0,0,-1.0,0,1,8,7,1,15,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0714285714285714,0.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.7777777777777778,0.111111111111111
7,23,-16,30,0,11,0.6470588235294118,0,0,0,4.5,0,1,6,4,2,10,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3214285714285714,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444444,0.2222222222222222
21,13,8,34,0,11,0.6470588235294118,0,1,0,2.5,0,0,3,4,-1,7,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1785714285714285,0.7333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.4444444444444444,-0.1111111111111111
20,42,-22,62,0,11,0.6470588235294118,0,0,0,3.0,0,1,6,7,-1,13,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.2142857142857142,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7777777777777778,-0.1111111111111111
13,6,7,19,1,11,0.6470588235294118,0,1,0,10.5,1,0,5,0,5,5,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.75,0.7666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.5555555555555556,0.0,0.5555555555555556
53,20,33,73,0,11,0.6470588235294118,0,0,0,4.5,0,0,6,7,-1,13,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.3214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7777777777777778,-0.1111111111111111
24,20,4,44,1,11,0.6470588235294118,0,0,0,-1.0,0,1,6,6,0,12,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0714285714285714,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0
10,16,-6,26,1,11,0.6470588235294118,0,0,0,-4.0,0,0,3,5,-2,8,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.2857142857142857,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5555555555555556,-0.2222222222222222
7,27,-20,34,0,11,0.6470588235294118,0,0,0,6.5,0,1,3,1,2,4,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4642857142857143,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.2222222222222222
24,27,-3,51,1,11,0.6470588235294118,0,0,0,-7.0,1,0,2,6,-4,8,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.6,-0.3777777777777777
